post,like_count,comment_count,share_count
"[국내 코로나 백신 3상 돌입, 백신주권국으로 가는 반가운 소식입니다.]
식약처에서 SK바이오사이언스가 개발 중인 
코로나 백신 ‘GBP510’의 임상 3상을 승인했습니다. … See More",262,23,50
"[열린민주당과의 통합, 당원주권의 원칙에서 출발해야 합니다.]
추미애 후보가 열린민주당과의 통합을 민주당 지도부와 대선후보들에게 제안하고 이재명 후보가 환영과 함께 양당 지도부의 조속한 통합 논의를 주문했습니다.
열린민주당과의 통합은 민주정부4기 창출을 위해 함께 할 모든 세력을 하나로 통합한다는 점에서 진지하고 열린 자세로 논의되어야 할 사안입니다. 적절한 방식으로 논의할 필요가 있습니다.
다만 추ㆍ이 후보의 합당 접근방식이 당헌과 당원주권의 시대정신을 충분히 반영하지 않은 낡은 정치문법이라는 일각의 우려가 있음을 지적하지 않을 수 없습니다. 
민주당 당헌은 당원조항과 합당조항을 통해 합당에 대한 권리당원의 토론과 투표를 보장하고 있습니다. 문재인 대통령의 당 대표 시절부터 꾸준히 발전되어온 당원주권을 위한 당 혁신의 산물입니다. 
지난번 보궐선거 후보공천을 위한 당헌 개정과정에서 문제점은 당헌에 명시된 토론권을 충분히 보장하지 않은 채 형식적인 당원투표로 당헌정신을 형해화했다는 점입니다. 
토론과 투표가 당원의 권리로 보장된 합당문제는 결코 지난 과오를 되풀이해 선 안 됩니다. 당헌의 정신에 따르면 합당은 추진여부에서부터 최소한 당원의 일정한 토론을 거친 의사가 전제되어야 합니다. 
이번 합당 제안은 지도부가 아닌 당원들께 먼저 토론주제로 정중하게 제기되는 것이 옳습니다. 당원 토론과 의견수렴을 거쳐 추진하고, 지도부의 협상과정과 결과에 대한 더 깊은 당원토론과 당원투표를 거쳐 결정돼야 합니다. 그래야 분열에 대한 진정한 치유가 있고 추진과정이 뒤집히는 혼란이 예방됩니다.
합당은 대선에 나선 경선후보들의 유불리로 다뤄지거나, 과거 정치처럼 지도부의 정치적 협상과 결단만으로 이루어져서는 안 됩니다. 당원의 충분한 토론을 통한 당원의 결정이 전제이고 원칙입니다. 민주당의 혁신 역사에 관심과 책임이 있는 인사라면 모두가 인지하고 공감하는 바이기도 합니다. 
우리 당원들은 어려울 때 당을 지켜왔고 분열에 맞서 싸워왔습니다. 당원중심의 정당민주주의는 민주당의 정권재창출만큼 중요한 과제입니다. 우리가 바라는 것은 당원이 주인인 민주당의 재집권이기 때문이며 그것이 정치혁신이고 민주정부4기의 모습입니다. 
이번에 제기된 합당문제를 당 지도부가 당헌의 정신과 당원존중에 입각하여 진행해주길 요청합니다. 다시 한 번 어려울 때마다 당의 중심을 지켜주신 당원 여러분께 진심으로 감사드립니다.",353,86,83
"[충청 신수도권 완성, 대전에서 시작합니다.]
정세균 대한민국 중심을 바꾸겠습니다.
대전 중심, 충청 신수도권 시대를 열어,
대한민국 미래지도를 확 바꾸겠습니다.
충청 신수도권 조성을 위해 대전, 세종, 충청을 잇는 광역철도를 조속히 건설하고
충청권 메가시티를 완성할 것 입니다.
이를 위한 ‘대전 플랜’의 세부 내용을
말씀드리겠습니다.
첫째, 대검찰청 등 청 단위 중앙행정기관을 대전으로 이전하여 대전을 ‘청’의 도시로 완성하겠습니다.
둘째, 플랫폼 대학도시 조성과
대덕연구개발특구 재창조로 대전을 기술창업도시로 키우겠습니다.
셋째, 대전시가 추진하는
대전 바이오랩 허브를 적극 지원하고
대전과 오송, 세종, 충남을 연결하는
충청 신수도권 바이오 밸리를 구축하겠습니다.
넷째, 첨단 기술의 융·복합을 통한 민간주도 신우주경제 시대 기반 마련을 위해 대전을 우주산업 혁신성장의 메카로 만들겠습니다.
다섯째, 대전의 원도심을 단절시키고 있는
경부선과 호남선 도심구간을 전면 지하화 하여 대전 시민의 삶의 질을 높이고
도시경쟁력을 제고 하겠습니다.
여섯째,  대전시민의 숙원인 교도소 이전사업이 조속히 완료될 수 있도록
예산확보 등 모든 수단을 강구하겠습니다.
일곱째, 대전역 일대에 철도역사를 담은 호국철도 역사공원을 조성하고 국가 공원사업으로 지정, 적극 지원하겠습니다.
여덟째, 2022년 대전에서 개최되는
세계지방정부연합총회(UCLG) 성공을 위해
국가 차원의 지원을 확대하고 대전이 지역주도혁신의 모범이 될 수 있도록
적극 돕겠습니다.
김대중이 열고 노무현이 진전시키고
문재인이 정착시킨 국가균형발전의 길, 정세균의 충청 신수도권 플랜으로
완성하겠습니다.
충청 신수도권 시대개막
대한민국의 중심, 대전에서 열겠습니다.
감사합니다.",109,11,8
"[전남은 정세균의 정신적 탯줄입니다.]
어제 강진 다산초당에 이어
오늘 선대의 발자취가 어린 신안에 다녀왔습니다.… See More",203,35,103
"[국가대표 선수 여러분 건강히 돌아와 주어 고맙습니다]
도쿄올림픽이 막을 내렸습니다.
국민은 우리 선수들의 혼신을 다하는 투혼에 
손에 땀을 쥐며 응원했습니다.
고맙습니다. 자랑스럽습니다.
여러분은 최선을 다했습니다. 
메달을 따고 못 따고 상관없습니다. 
땀의 가치를 메달의 무게로 측정할 수 없습니다. 
선수들이 흘린 땀과 눈물은
국민 모두에게 감동이자 자부심입니다. 
코로나 19라는 어려움 속에서도
국민께 감동과 위로를 전해 준
238명의 국가대표 선수들께 감사드립니다.
여러분이 대한민국이었습니다.
사진출처-SBS",340,30,57
"코로나19는 국민의 일상에 많은 변화를 만들었습니다. 
우울, 불안 등 정신적인 어려움을 호소하는 코로나블루 징후가 사회 전체로 번져가고 있습니다. 특히 20~30대 ‘MZ세대’의 우울감이 전 연령층 가운데 가장 높다는 조사 결과가 있어 마음을 아프게 합니다.  
지난 7월 보건복지부에서 발표한  2021년 2분기 ‘코로나19 국민 정신건강 실태조사’에 따르면 20대와 30대가 우울 평균점수와 우울 위험군에서 가장 위태로운 것으로 분석됐습니다. 
청년이 활력 넘치는 사회가 건강한 사회입니다. 꿈과 목표를 향해 달려가는 청년의 모습이 우리 사회의 미래이기 때문입니다 
지금, 우리사회의 MZ세대는 코로나19로 위축돼 있습니다. 대학생은 2년째 비대면 수업이 이어지면서 강의실에서 수업을 못 받고, 친구도 사귀지 못한 채 졸업을 하게 될 상황입니다. 일자리를 잃은 청년들이 집안에 숨죽이고 있습니다. 
전 세계적인 팬데믹을 당장 바꾸진 못합니다. 그러나 대한민국의 국정운영에 책임이 있는 정치인의 한 사람으로 청년들의 아픔과 함께 하고 싶습니다. 청년들에게 좀 더 다가가겠습니다. 청년의 목소리를 담아 청년을 위한 정책을 만들겠습니다. 
청년이 마음껏 공부하고 일하며 자유롭게 미래를 꿈꿀 수 있는 나라, 그 꿈이 현실이 될 수 있도록 만들어 주는 나라, 정세균이 꿈꾸는 청년이 강한 대한민국입니다.",94,14,48
"전남 일정 2일차, 
다산 초당을 다녀왔습니다. 정약용 선생은 저에게는 압해 정씨 선조이기도 합니다.  
선생은 다산초당에서 10여 년 유배생활을 하는 동안, 《목민심서》 등을 저술하며 조선 실학의 기틀을 마련했습니다. 
제 할아버지는 한학을 공부하신 훈장 선생님이셨습니다. 조부께서 지어 주신 세균(世均)이라는 이름에는 다산 선생의 균민(均民)사상을 계승하고 실천하라는 의미가 담겨있습니다. 
쓸쓸한 유배지에서도 백성과 나라를 위해 불면의 밤을 새우셨을 다산의 충정을 생각합니다. 갈수록 깊어지는 사회적 격차와 불평등한 세상 앞에서 다산 선생은 후손들에게 어떤 깨우침을 말씀하실까요?   
‘모든 사람이 균등하게 잘사는 공평한 세상’ 
다산의 꿈을 후손 정세균이 이어가겠습니다. 균형과 통합으로 이 나라 불평등의 축을 꼭 무너뜨리겠습니다. 
#정세균 #강한대한민국 #경제대통령 #균형 #통합 #정약용 #다산초당",564,87,146
"[‘검증의 시간’은 ‘정세균의 시간’이 될 것입니다]
이재명ㆍ이낙연 후보님의 ‘네거티브 중단 선언’은 말보다 실천이 선행돼야 합니다. 
그동안 두 후보와 캠프 간의 막말과 이전투구로 국민과 당원은 눈살을 찌푸려왔습니다. 그런 점에서 두 후보의 네거티브 중단 선언은 원칙적으로 환영할 일입니다. 
하지만 두 후보에게 묻습니다. 네거티브와 검증의 명확한 판단 근거와 경계가 무엇입니까? 
이재명 후보는 본인에게 집중되는 도덕성과 지역차별 발언에 대한 검증을 네거티브라고 생각하는 것은 아닙니까? 이낙연 후보는 노무현 대통령 탄핵에 대한 불명확함과 모호한 행동에 대한 지적을 네거티브라고 판단하는 것은 아닙니까? 
네거티브는 지양되어야 하지만 엄격한 도덕성 검증과 지도자의 자질을 검증하는 일을 네거티브라고 규정하는 것은 언어도단입니다. 철저하고 확실한 검증만이 본선 승리의 밑바탕이 됩니다. 
저는 당내 ‘클린검증단’ 설치를 줄기차게 요구하고 있습니다. 독립적이고 객관적인 당내 공식기구가 네거티브를 방지하고 명확한 검증을 해 줄 것이라는 기대 때문입니다. 당은 클린검증단 설치를 거부한 것에 후회하게 될 것임을 경고합니다.
향후 두 후보의 네거티브 선언이 말로만 그친 다면 벌어지는 모든 사태는 두 후보가 책임져야 할 것입니다. 그리고 말로만 선언할 것이 아니라 지금까지의 네거티브를 반성하고 당원과 국민께 사과하는 것이 우선입니다. 
두 후보 캠프의 책임 있는 고위 관계자들이 서로에게 조폭 연루설을 퍼트리며 조폭과 함께 찍은 사진을 공개했습니다. 이야말로 아무런 증거도 없이 의혹만 부풀린 전형적인 네거티브입니다. 
네거티브 중단의 진정성을 보여주기 위해서는 네거티브 과열을 일으켜 온 해당 당사자들을 즉각 캠프에서 퇴출하고 당은 흑색선전을 퍼뜨린 양측 관계자를 즉각 징계해야 합니다. 
이제 검증의 시간입니다. 정세균의 시간이 될 것입니다. 
저는 지금부터 본격적으로 도덕성과 자질, 민주당 정체성과 정책검증을 시작하겠습니다. 
우리 치열하게 검증하고 시원하게 받아들입시다.",347,111,94
"끝없는 도전과 식지 않는 열정을 남기고 떠나신 故김홍빈 대장.
간절히 돌아오길 고대했지만 끝내 자신의 전부였던 산에 잠 드셨습니다.
열 손가락이 없는 장애도 정상을 향한 꿈과 희망을 막지 못했습니다. 대장이 보여 준 불굴의 정신에서 우리는 역경을 딛고 일어서는 용기를 배웠습니다
히말라야의 영원한 별이 되신 故김홍빈 대장님, 
남기고 간 도전과 열정은 우리 가슴에 내일을 가리키는 희망의 별이 될 것입니다.
삼가 고인의 명복을 빕니다.",530,87,96
"구례 5일장과 양정마을 수해피해 현장을 다녀왔습니다.
코로나19 상황이 지속되면서 상인들과 주민의 고통이 커지고 있습니다.
모두 힘을 모아야 할 시기입니다. 저부터 초심으로 돌아가 국민을 위해 고민하겠단 다짐을 드립니다.
그나마 현재 백신접종자가 2천만명을 넘긴 상황입니다.
추석 전까지 우리 국민의 70%가 마칠 수 있을 것입니다.
이번 4차 고비만 잘 넘기면 진정국면으로 빠르게 돌입할 수 있을 것입니다.
1년 전 구례에 쏟아진 집중호우로 인해 심각한 침수피해가 있었습니다.
총리 재임 시절 2차례 직접 현장을 방문하여 상황을 점검하고 구례군 특별재난지역 선정 필요성을 대통령께 건의하여 특별재난지역으로 지정됐습니다.
많은 분들의 노력으로 호우 피해는 복구되었지만, 아직까지 피해보상이 제대로 되지 않고 있습니다.
지금의 문제가 신속히 처리될 수 있도록 노력하겠습니다.
풍수해와 같은 자연재해가 발생했을 때 피해를 최소화하고 손실을 빠르게 복구하는 것은 사람의 노력으로 가능한 일입니다.
정세균이 꿈꾸는 대한민국은 어떤 위기에도 흔들리지 않는 나라, 국민이 강하고 행복한 나라입니다.",399,72,71
"[도너츠 완판남 정세균이 되었습니다]
어제, '황인선(황이모)님과 함께 온라인커머스 '그립' 에서 판매한 '태백탄탄 꿀빵도너츠가 완판되어, 제가 '꿀빵 도너츠 완판남'에 등극하였습니다.
(저는 왜 도너츠라는 발음 보다 '도나쓰'라고 발음하는 것이 더 정겹게 들리는 것인지 모르겠습니다.)
코로나 19로 판매에 어려움을 겪고 계시는 소상공인들의 시름을 조금이라도 덜어 드리기 위해, 제가 '빵돌이'를 자처하고 판매에 나섰습니다.
저의 노력이 가상했는지, 많은 분들이 동참하셔서 함께 해주셨습니다.
소상공인들의 어려움을 함께 나누고, 함께 극복하기 위해 도움주신 모든 분들에게 감사드립니다.
우리 국민들께서는 어려움은 함께 나누고 위기는 한마음으로 극복해내는 위대한 민족성을 지니고 계십니다.
많은 분들의 도움으로 '꿀빵도너츠가 완판' 된것 처럼, 국민 여러분! 조금만 더 힘을 내주십시오.
우리는 반드시 코로나 19를 극복하고 강한 대한민국으로 거듭날 것 입니다.
저 정세균이,
도너츠도 완판한 것 처럼 코로나 19도 완판으로 끝장내고 '강한 대한민국'이 완성될 수 있도록 더 뛰겠습니다.",427,56,82
"정세균TV 윤석열 후보의 국적과 소속은 대체 어디입니까?
☆""정세균TV 구독, 전체알람 설정"" ☆",120,16,63
"[다시 초심으로 돌아가겠습니다]
정부가 수도권 사회적 거리 두기 4단계 조치를 2주 추가하겠다고 밝혔습니다. 수많은 영세상인들이 도산의 위기에 처해있습니다. 
예식장과 식당 등 크고 작은 서비스산업 종사자와 업주들이 눈물로 하루하루를 견뎌내고 있습니다. 
조금만 더 참아 주십사 말씀드리기조차 송구합니다. 
손님이 사라진 텅 빈 가게, 점점 더 쌓여가는 임대료와 감당하기 힘든 유지비는 자영업자들의 어깨를 무겁게 짓누릅니다.
다달이 늘어나는 것은 빚이고 이를 갚아나갈 방법이 없다는 사실이 더 절망스럽습니다. 손실보상 법안이 통과되었지만, 그동안의 타격을 메우기에는 턱없이 부족합니다.
국민의 삶이 무너지면 국가 기반이 흔들립니다. 자영업자들만 허리를 졸라맨다고 해서 코로나19가 물러가는 것도 아닙니다.
여든 야든, 많은 대선 후보들 모두 자신의 욕심을 내려놓고 피해를 입고 있는 국민을 어떻게 하면 더 보호할 수 있을까 머리를 맞대고 고민하고 토론해야 할 때입니다. 
저부터 다시 초심으로 돌아가겠습니다. 오직 국민을 위해 고민하겠습니다.",283,33,72
"[후보들이 결정한 클린검증단 당이 거부할 명분이 없다]
지난 TV토론에서 후보들이 클린검증단 구성에 동의했습니다. 
후보들이 공개 토론에서 국민에게 한 약속입니다. 
당이 후보들의 결정을 거부할 그 어떤 명분도 없습니다. 
송영길 대표가 후보들의 결정을 거부하는 일은 
명백한 불공정 경선 획책입니다. 
세간에 떠도는 ‘이심송심’을 송대표 스스로 입증하는 일입니다. 
송영길 대표와 당 지도부는
‘클린 검증단 설치’를 즉각 수용하십시오. 
당이 납득할 만한 사유 없이 계속해서 
클린검증단 설치를 훼방하고 거부한다면 
이로 인해 벌어지는 모든 사태의 책임은 
당과 송영길 대표에게 있음을 경고합니다.
결코 당의 경선개입을 좌시하지 않겠습니다.",367,154,121
"<아름다운 대한민국의 섬 독도를 즐기세요.>
해양수산부가 독도종합정보시스템을 통해 독도의 
실시간 영상을 전 세계에 제공하고 있습니다.  … See More",138,8,43
"《정세균의 분노》
- 故 노무현 대통령 탄핵. 그리고 언론관계법과 사립학교법.
정세균 예비후보도 분노했었던 때가 있었습니다.
☆""정세균TV 구독, 전체알람 설정"" ☆",152,23,49
"정세균TV 오늘의균형 EP.10 막무가내, 일방통행 그만!",137,27,74
"패럴림픽에 출전하는 선수단 여러분의 건투를 기원합니다.
역경을 이겨내고 불굴의 정신으로 삶의 아름다움을 체현하고 계신 선수여러분의 숭고한 투혼에 존경의 마음을 보냅니다. 
희망의 끝은 절망이 아닌 포기입니다. 
여러분은 이미 승자입니다. 
세상에서 가장 값진 승리는 도전입니다. 
여러분의 뜨거운 땀방울에 더해질 무더위를 생각하면 걱정이 앞섭니다.
부디, 건강하게 그리고 당당하게 경쟁하고 오십시오.
조국은 여러분이 자랑스럽습니다. 
장애인 선수단 화이팅!
대한민국 화이팅!",278,54,44
"[윤석열 후보, 대선은 아무말 대잔치가 아닙니다.]
""후쿠시마 원전이 폭발한 것은 아니다.""
""방사능 유출은 기본적으로 안됐다.""… See More",350,32,70
"이낙연 후보님께서 문재인 정부의 국정운영에 대해 ‘70점 정도’라고 평가하신 인터뷰를 보고  당황스러웠습니다.
이낙연 후보님은 그 ‘70점 정도’라는 정부에서 역대 최장수 총리였습니다. 퇴임하실 때 역대 ‘최장수 총리’ 타이틀이 ‘분에 넘치는 영광’이라고 하셨던 말씀을 기억합니다. 그런데 상황이 바뀌니 이렇게 말이 달라지는 것입니까?
이재명 캠프에서 이낙연 후보님의 성과를 비판하면 그건 ‘문재인 대통령에 대한 디스’라고 하셨지요? 그럼 후보님의 발언은 ‘문재인 대통령에 대한 디스’가 아닌가요? 자신의 유불리를 위해 입장과 상황에 따라 오락가락 말이 바뀌면 안 됩니다. 
저 또한 문재인 정부의 전직 총리였습니다. 저의 자랑스러운 이력 중 하나이지요. 국민이 상실감을 느낀다는 부동산 정책, 저 역시 국민께 송구한 마음입니다. 하지만 열심히 일한 공직자들의 노력으로 많은 분야에서 좋은 성과를 낸 것도 사실입니다.  
저는 국민의 생명, 안전을 지키는 문제에 대해 최선을 다한 정부였다고 자부합니다. 한반도 평화정착을 위한 노력도 평가받아야 합니다. 코로나의 역경 속에서도 G8 경제로 도약했습니다. 자랑스러운 문재인 정부입니다. 정부의 노력을 점수로 매긴다는 것이 적절치 않다고 생각하지만 땀 흘려 일해 온 공직자 여러분을 생각하면 저는 최소 85점 이상입니다.
이낙연 후보님, 두 전직 총리끼리 누구의 말이 맞는지 맞짱토론으로 검증해 보시지요. 저의 제안에 꼭 화답해주시기 바랍니다.",413,91,119
"[일본의 소마 공사에 대한 처분, 분명히 지켜보겠습니다.]
문재인 대통령에 대한 망언으로 큰 물의를 일으킨 소마 공사에 대해 일본정부가 문책여부를 밝히지 않고 귀국명령을 내렸다고 합니다.
대한민국 국가원수를 상대로 모욕적 발언을 내뱉은 소마 공사에 대한 처분은 양국관계에 대한 일본의 태도와 의지를 확인하는 시험대가 될 것입니다.
일본 정부가 어떻게 대응하는지 똑똑히 지켜보겠습니다.",220,17,52
"균형발전 4.0 - 신 수도권 플랜 [ 강원-충청-호남을 연결하는 강호축 / 충청권 메가시티를 통한 국토중심 실현]
☆""정세균TV 구독, 전체알람 설정"" ☆",173,55,31
"[일본 정부의 오만함에 항의합니다]
걱정과 우려 속에 도쿄올림픽이 반환점을 돌았습니다.
일본 정부가 한국대표팀 급식지원센터 운영을 두고서, 후쿠시마산 식자재 급식에 부정적 이미지를 심어준다는 이유로 항의하고 있습니다. 
일본 정부의 불손과 오만함에 강력 항의합니다. 자국 국민의 건강과 생명을 보호하는 일은 대한민국 정부의 책무이자 주권입니다. 일본 정부의 항의는 심각한 외교 결례입니다.   
한국 정부는 과학적으로 안전성이 입증되지 않은 일본산 식자재를 결코 우리 선수들에게 먹일 수 없습니다. 
일본 정부는 즉각 대한민국 정부와 우리 국민께 사과하십시오. 
또한 미국의 본국 공수 급식지원 운영에는 입도 뻥끗 못하고 한국에게만 항의를 들이대는 일본의 이중적 행태를 지적하지 않을 수 없습니다. 
선린외교의 바탕은 호혜평등입니다. 도가 넘는 일본의 외교적 무례는 한일관계 발전에 아무런 도움이 되지 않습니다. 일본은 한일관계의 미래 발전을 위해서라도 스스로 자중해야 할 것입니다.
사진출처-대한체육회, 연합뉴스",367,28,73
"김두관 후보의 제안에 즉각 화답합니다.
음주운전을 비롯한 100만원 이하 모든 범죄기록 공개에 동참하겠습니다. 
김두관 후보님, 제가 제안한 민주당 ‘클린검증단’ 설치에 화답해주십시오.
김후보님 말씀처럼 민주당의 대표선수를 뽑는 게 경선인데 당에서 검증을 못한다면 어디 말이나 되겠습니까? 기초ㆍ광역의원도, 지자체단체장도, 국회의원도 모두 하는 당 검증을 대선후보만 면제하는 건 공정치 않습니다. 
이 모든 검증을 위하여 모든 후보께 1대 1 맞짱토론도 다시 한 번 제안합니다. 피할 이유가 없습니다. 당원과 국민이 원하고 있습니다. 뜨겁고 깨끗하게 당당히 경쟁합시다.",650,198,98
"[입법, 사법, 행정의 축을 옮겨 충청 신수도권 시대를 열겠습니다.]
대한민국의 중심을 바꾸겠습니다.
대한민국의 수도권 축을 충청으로 이전하겠습니다. 
정세균 충청을 대한민국 중심으로 만들겠습니다.  
청와대, 국회, 대법원, 법무부와 대검찰청을 충청으로 이전하여 입법, 사법, 행정이 들어서는  명실상부한 정치수도를 완성하겠습니다. 
집권 즉시 국회 세종의사당 건립을 추진하고
청와대 세종집무실을 대폭 확대하겠습니다.
대법원, 대검찰청이 이전한 서초동 부지에는 최첨단 공공주택을 지어 청년, 신혼부부 등 주거취약계층의 주거안정을 뒷받침하겠습니다.
국가균형발전이 부동산 안정으로 이어지도록 할 것입니다. 
정세균이 추구하는 균형발전 4.0 시대, 대한민국의 중심 충청에서 시작됩니다.
대한민국 미래지도를 확 바꾸겠습니다.",291,67,63
"다큐 '학교가는길' 상영중지 가처분신청을 함께 막아내주십시오!
장애는 만들어 진 것입니다. 장애에 대한 차별은 사라져야 합니다.
""정세균TV 구독, 전체알람 설정""… See More",201,17,33
"여름의 초입, 더위가 막 시작할 무렵 발달장애학교 설립과정을 담은 다큐영화 ‘학교 가는 길’을 관람했습니다. 
영화를 보는 내내 아릿한 맘을 졸이다 교육권을 보장해 달라며 무릎을 꿇고 절규하는 어머니의 목소리에 애써 참고 있던 눈물보를 터트리고 말았습니다. 
영화가 끝난 후, 만난 학부모님들의 말씀이 가슴을 후벼 팠습니다. 장애는 사회의 편견으로 만들어지는 차별입니다. 나는 세상의 모든 차별에 반대합니다. 그 날 느꼈던 강렬한 울림을 가슴에 간직하고 있습니다. 
오늘 영화 ‘학교 가는 길’ 상영금지 가처분 소식을 들었습니다. 학부모님들의 아픔이 되살아나 가슴이 답답해졌습니다.  
저는 ‘상영중지’에 반대합니다. 
그 누구도 어디서에서도 차별이 통용되어서는 안 됩니다. 함께 사는 세상보다 아름다운 세상은 없습니다. 상영금지 가처분 탄원에 함께해 주십시오.
사회적 약자는 보호받을 권리가 있습니다. 국민 누구도 차별 받아 선 안 됩니다. 
국민 모두가 ‘행복한 나라로 가는’길을 만들겠습니다.
-탄원 서명 가는길
https://forms.gle/NRwcxvU3NUsJz57F7",356,36,77
"-돌봄이 강한 대한민국! 정세균이 열겠습니다.
 (정세균과 함께하는 유아교육 국가책임 간담회)
☆""정세균TV 구독, 전체알람 설정"" ☆",123,20,47
"정세균TV 오늘의 균형 Ep.9 정치인들의 정치인, 균형!",139,24,19
"[윤석열 후보야말로 여성혐오를 조장하고 있습니다.]
페미니즘이 저 출산의 원인이고,
페미니즘이 남녀 간 건전한 교제를 막고 있다는
윤석열 후보의 말을 듣고 실소를 넘어 서글퍼집니다.
기본은 고사하고 상식도 갖추지 못한 사람이 대통령이 되겠다고 나섰습니다. 
한 나라를 책임지겠다고 나선 사람의 말이라고
도저히 믿을 수 없는 망언입니다.
반 여성주의를 표로만 인식하는 
국민의힘이 만든 참사적 발언입니다. 
당의 얼굴이라는 대표나, 당의 입인 대변인이나 
당의 대선후보까지 여성혐오로 표를 구걸하고 있습니다. 
분열과 증오의 정치는 국민을 불행하게 만듭니다.
여성을 폄훼하는 후보는 여성을 보호할 수 없습니다. 
대한민국 국민의 절반이 여성입니다.",344,51,77
"[꽃들의 전투, 마음 따뜻한 방역 전투에 가슴이 찡합니다]
요양병원 작은 병실, 코로나19확진으로 외롭게 격리되어 계신 어르신을 위해 의료진 한 분이 화투패를 집어 들고 병상의 시름을 덜어드리고 있습니다.
주어진 일만해도 고되고 힘들 텐데, 할머니를 위한 따뜻한 마음이 큰 위안이 됩니다. 우리가 코로나를 이길 수 있는 이유는 아직 대한민국에 남아 있는 사람에 대한 배려와 헌신 덕분입니다. 
당신의 배려와 관심이 아름답습니다.
삭막한 모래밭 같던 국민 가슴에 감동을 주셔서 감사합니다.",369,45,65
"[국힘당도 하는데 뭐가 무서워 민주당은 회피합니까?]
국민의힘이 대표실 직속기구로 대선예비후보 검증단을 설치했습니다.
철저한 후보 검증을 위해 당이 나서서 보다 강력하고 철저한 검증을 하겠다는 것입니다.
보수야당조차, 당이 나서서 후보검증을 강화하고 있습니다. 민주당 지도부와 대선기획단은 막말로 치닫는 후보들의 네거티브를 먼 산 불구경하듯 방치하고 있습니다. 
저는 몇 차례에 걸쳐 당 차원 ‘클린검증단 설치’를 요청한 바 있습니다. 하지만 당은 지금까지 가타부타 말도 없이 모르쇠로 일관하고 있습니다. 후보들의 의견을 무시하는 당의 일방적 처사에 강력 항의합니다.  
지금이라도 늦지 않았습니다. 다시 한 번 당내 ‘클린검증단’ 구성을 요청합니다. 이와 함께  각 후보들께도 제안합니다. ‘클린검증단’ 구성 설치 동의와 후보 간 상호 1대 1 맞짱토론에 화답해주십시오.  후보가 결정하면 당이 따를 수밖에 없습니다. 
하루 속히, 우리 당 예비후보를 대상의 당내 검증단을 구성하여 막말 경선을 정책과 자질 검증으로 바꿔나갑시다.
정권재창출을 위한 충정의 호소에 응답해 주시기 바랍니다.",365,89,125
"윤석열 후보,
불량후보다운 불량인식에 경악 합니다
‘없는 사람은 부정식품이라도 먹어라“… See More",437,42,65
"이준석 대표, 
노무현의 정신은 말이 아닌 실천입니다. 이대표가 문재인 정부에 대한 알량한 비판을 목적으로 끌어다 쓸 분이 아닙니다. 노무현 대통령은 행동으로 우직하게 정치했습니다. 적어도 노무현 정신을  빌려가고 싶다면 정직해야 합니다. 유치한 꼼수 정치는 노무현 정신이 아닙니다. 
더 이상 말장난으로 노무현 정신을 훼손하지 마십시오.",385,61,76
"[평화를 樂하고 대한민국도 樂 했으면 좋겠습니다]
김포아트홀에서 열린 ‘김포 필하모닉 오케스트라’의 ‘평화를 樂하자’연주회를 다녀왔습니다. 
코로나 여파로 관람객이 줄고 기업의 문화후원도 15%이상 축소되어 공연예술단체들이 고사의 위기에 빠져있습니다. 
어려운 시련 속에서도 예술혼을 꽃 피우는 문화예술인들께 진심으로 감사드립니다. 
특히, 오늘 연주회는 갈라진 겨레의 아픔을 평화의 이름으로 승화하는 의미가 있다합니다. 관람하는 내내 이처럼 아름다운 선율이 한반도에 울려 퍼지길 기도했습니다.  
봄꽃이 찬란한 이유는 혹독한 겨울을 이겨낸 강인한 생명력 때문입니다. 
코로나도 남북한의 냉전도 힘겨운 우리 예술인들도 역경을 이겨내고 찬란한 꽃으로 피어나리라 믿습니다. 
이번 공연의 표어처럼 평화도 樂하고, 대한민국도 樂하고, 국민도 樂할 수 있었으면 좋겠습니다.",251,40,62
"정세균TV 정세현&정세균's 정세토크 EP.2 이구동성 ""평화가 경제다""",140,30,34
정세균TV 정세현&정세균's 정세토크 EP.1 ,93,9,37
"[국민의힘은 노무현 대통령님을 욕보이지 마십시오]
국민의힘 정치인들에게 요구합니다.
당신들의 입으로 더 이상 노무현 대통령님을 
당신들의 정치적 목적으로 소환하지 마십시오.
국민은 결코 잊지 않고 있습니다. 
‘지못미’의 눈물과 울분으로 
대통령님을 떠나보냈습니다. 
노무현 대통령 탄핵을 주도하고, 
차마 입에 담을 수도 없는 막말로 조롱했던 
당신들의 과거를 또렷이 기억하고 있습니다.
정치검찰과 국정원, 
수구언론까지 총동원하여 
한 인간을 난도질하고 
죽음으로까지 내몰았던 당신들은
지금까지 단 한마디 반성도 
진실한 사죄도 없었습니다. 
당신들의 귀에는 광화문에 메아리치던 
국민의 통곡이 들리지 않았습니까?
이제 와서 무슨 염치로 그 이름을 거론합니까?
기가 막히고 억장이 무너집니다. 
경고합니다.
당신들의 입길에 더 이상
故 노무현 대통령님을 올리지 마십시오.
고인에 대한 명예살인, 당장 멈추십시오.",379,113,101
