post,like_count,comment_count,share_count
"요즘은 시간 나면 넷플릭스에서 응답하라 1988만 봅니다.
그런 좋은 드라마를 왜 이제사 알게 되었는지 유감 스럽지만 
서울 도봉구 쌍문동 골목길에서 일어나는 한국사회 서민들의 애환을 
어찌그리 리얼하게 그려 놓았는지 한편 한편 볼때마다 감탄을 금하지 못합니다.
한국 사회가 이 드라마처럼 서로 같이 돕고 서로 같이 슬퍼하고 서로 같이 기뻐하는 그런 사회가 되었으면 얼마나 좋겠습니까?
특공대(특별히 공부 못하는 대가리)라는  별명을 가지고도 
발랄하고 착하고 배려심 많은 성덕선역의 걸스데이 이혜리양 처럼  
세상을 푸근하고 낙관적으로 살수 있으면 얼마나 좋을까요?",1.6K,59,54
"2019.10.3. 100만 인파가 모인 광화문 집회에서 문대통령의 대북정책을 여적죄로 단죄해야 한다고 역설한바 있었습니다.
그날 대국민 연설은 유투브를 통해서만 방송 되었고 언론은 관심밖 이였습니다.
그만큼 문정권의 지지율은 고공 행진이였고
여적죄는 때 이른 생경한 주장에 불과 했기 때문에 언론의 취재 대상도 아니었습니다.
그러나 최근 김종인 위원장의 이적행위 발언으로 촉발된 문재인 대통령의 여적죄 문제는 
임기말 뿐만 아니라 퇴임후에도 DJ의 대북 송금 사건 못지 않게 큰 문제가 될 겁니다.
이것은 단순히 북풍을 넘어서는 반역죄이기 때문 입니다.
이것도 위장평화쇼 예측처럼 막말이었는지  앞으로  한번 두고 봅시다.",1.4K,64,60
"나라를 통째로 넘기시겠습니까?
경제를 통째로 
망치시겠습니까?… See More",2.4K,81,104
"김종인 위원장의 원전 관련 문정권 이적행위 발언은 토씨 하나 틀린 말이  없는데 
청와대가 법적 조치 운운 하는 것은 참으로 경악할 만 합니다.
더구나 북풍으로 4년간 국민을 속인 정권이 
꺼꾸로 북풍 운운하는 것은 그야 말로 적반 하장 입니다.
오늘은 어이없는 일들이 참 많이 일어 나네요.
정권 말기가 되다보니 이젠 악만 남았나 봅니다.
석양은 아름다와야 하는데
비바람 불고 천둥 치는 석양이 되려나 봅니다.",1.4K,66,78
"참 몽니도 가지가지로 하고 있네요.
원샷 경선으로 단일화  경선을 하는 것이 바람직 하지만 그게 현실적으로 어렵다면
당내 당밖 1대 1경선이 바람직 합니다.
국민의 힘에서는 한사람이 나오고 당 밖에서는 안철수.금태섭으로 3자 경선을 하자는 김종인 위원장의 제의는 참으로 정치도의에 어긋나는 몽니  경선 입니다.
단일화 경선을 할려면
당 밖에서도 안철수.금태섭이 먼저 경선 하여 단일화 하고 
국민의 힘 후보와 1대1 경선을 추진하는 것이 맞지 
당밖의 두사람을 내세워 갈라지게 하고 
금태섭 전의원을 팻감으로 사용하여 국민의 힘 후보를 억지로 만들려고 하는 것은 누가 봐도 꼼수인데
국민의 힘 후보들이 그렇게 허약한가요?
그렇게 자신이 없습니까?
금태섭 전의원이 팻감이 되는 것을 수용 할까요?
발상 자체가 몽니 입니다.",1K,62,30
"남부권 신공항을 두고 TK와 PK가 분열 한지도 20여년이 되었습니다.
이젠 더이상 분열을 멈추고 나라의 장래를 위해 서로를 존중하고 배려하는 공생으로 돌아 가야할 때입니다.
원래 남부권 신공항은 TK.PK가 합의 하여 하나로 추진 했어야 하나
이젠 TK에 하나 PK에 하나씩 건설 하여 두개의 남부권 관문 공항으로 갈수 밖에 없게 되었습니다.
지난해 9월 저들이 가덕도 신공항을 들고 나올 것을 예상하고
지금 추진중인 TK 신공항을 국비 공항으로 하자고 TK신공항 특별법을 선제적으로 발의 한 일이 있었습니다.
그 법을 모태로 지금 가덕도 신공항 법이 여야에서 발의 되었고
두법은 목적은 똑 같고 지역만 다를 뿐입니다.
대한민국 100년 미래를 보면 제가 제기한 4대 관문공항론이 
지역균형발전의 획기적인 계기가 될 것이고 
수도권과 지방이 공생할수 있는 좋은 기회가 될 것 입니다.
대구지역 언론에서는 제가 이런 주장을 하니 못 마땅하게 바라보고 있습니다만
눈을 돌려 보면 더 큰 세상이 보일 겁니다.
가덕도를 TK에서 반대 한다고 해서 저지되는 것도 아니고
TK공항이 국비 공항이 되는 것도 아닙니다.
이참에 TK공항을 가덕도 공항과 똑같은 조건으로 요구하는 것이 맞는 방향 입니다.
저는 대구 지역에서 선출 되기는 했지만 
대한민국 국회의원 입니다.",870,46,29
"담배값을 인상 한다고 합니다.
소주값도 인상 한다고 합니다.
코로나 사태로 속이 타는 서민들이 담배로 위안 받고
소주 한잔으로 위안 받는 시대에 
그 사람들의 주머니를 털어 세수를 확보 할려고 하는 반 서민정책이 바로 이런 서민 착취 증세 제도 입니다.
국민 건강이라는 허울좋은 명분 입니다만
마치 고양이가 쥐 생각하는 어처구니 없는 발상 입니다.
이런 것을 바로 가렴주구(苛斂誅求)라고 합니다.",1.6K,48,56
"어느 파워 유투버가 서울시장 야권 경쟁 상황을 콩쥐 팥쥐에 비유한 것을 보았습니다.
제1야당 지도부에 핍박을 받고 있는 안철수 후보를 콩쥐에 비유하고
제1야당 후보들을 계모의 비호 아래에 있는 팥쥐에 비유한 것입니다.
이 비유가 적절한지 여부는 차치 하고서라도 같은 야권후보를 지나치게 핍박하는 모습은 보기가 사납습니다.
서울시민들을 위한 정책 경쟁을 하십시오.
10년전 민주당의 후보인 박영선의원은 무소속 박원순 후보와 단일화 하여 
박원순후보가 8번 달고 나가 무난히 당선된 일이 있었습니다.
서울 시민들은 정당보다 인물을 선호 합니다.
이번 보궐선거도 다르지 않을 겁니다.",999,32,24
"오늘은 경기도 이천 부악문원에 가서 이문열 선생님과 세상이 왜이래 한탄하고 왔습니다.
양아치가 판치는 한국 정치판에서 그래도 양아치는 되지 말아야 한다는 이문열 선생님의 말씀이 참 재미있게 들렸습니다.
최근 건강이 호전되어 건강해 지신 모습이  참 좋아 보였습니다.",920,34,22
"헌법상 국민 모두에게 근로의 의무가 부과 되어 있어도 근로를 안한다고 불이익 주는 경우는 없습니다.
백신 접종의무를 국민들에게 부과 한다고 해서 이를 거부 하더라도 처벌 할수는 없습니다.
이런 규정을 법률에서는 선언적 규정이라고 하지요.
제가 발의한 코로나 특별법중 백신 접종 의무에 관한 조항을 일부  법체계를 모르는 분들이 비난을 위한 비난을 하고 있는 것은 참으로 유감 입니다",885,85,32
"며칠전 윤여준 전 장관님과 만나 저녁을 하면서 대한민국의 현재와 미래를 걱정하는 시간이 있었습니다.
윤 전장관님과는 94년 안기부 파견 검사시절에 만나 지금까지 비교적 스스럼없이 의견을 주고 받는 사이 인데 
윤 전장관님은 문정권 4년동안 저질러 놓은 일들이 대한민국의 기본을 흔든 일들이 많아 과연 이번에도 복원력(復原力)이 작동할지 걱정스럽다고 하셨습니다.
IMF위기에도 탄핵 광풍의 위기에도 복원력은 여지 없이 작동한 대한민국이지만 
문정권 4년은 그보다 더 큰 위기로 보이기 때문에 과연 이번에도 복원력이 작동할지 의문 이라는 겁니다.
더 답답한 것은 야당이 이를 제어하지 못하고 5공하의 관제 야당인 민한당 노릇을 하고 있다고 개탄 했습니다.
지난번 불교계 종정  큰스님을 만나뵌 것을 시작으로 
구정전까지 대한민국의 어르신들을 찾아 뵙고 자문을 구할 생각 입니다.
내일은 부악문원으로 가서 이문열 선생님을 만나 대한민국의 현재와 미래에 대한 자문을 구해 보겠습니다.",1K,54,27
"1월 27일 15시 홍카콜라 여의도 스튜디오 에서 대구 매일신문  김민정 기자의 사회로 파워 유투버 들과 생방송으로 오늘의 대한민국을 진단하고 
대한민국의 꿈을 논하고자 합니다.
홍카콜라 구독자 40만 돌파 기념으로 진행되는 대한민국 파워 유투버들과 제가 함께 진행하는
꿈꾸는 대한민국을 많이 시청해 주시기 바랍니다.
A4용지 없이 언택트 생방송으로 진행되는 정치 버스킹 행사 입니다.
그날 뵙겠습니다.",857,56,26
"제가 발의한 코로나 특별법에 전국민이 접종의무를 지기는 하지만 접종거부 한다고 해서 처벌 되지는 않습니다.
이는 헌법상 전 국민은 근로의 의무를 지지만 근로 하지 않는다고 불이익을 줄수 없는 법리와 똑 같습니다.
코로나 퇴치 의지를 강조하기 위한 조항에 불과하고 접종 여부는 개인의 자유에 속합니다.
마치 접종을 강요하고 안하면 처벌되는 것처럼 알려지고 있는 것은 사실이 아닙니다.
그 법안중 무엇보다 중요한 조항은 자영업자등에 대한 손실보상 조항 입니다.
이미 영국에서는 손실의 80%를 보상해 주고 있는데 우리나라에서는 전국민에 대해 재난지원금으로 10만원씩 준다던지 하는 매표행위나 하고 있어서 큰 사회적 문제 입니다.
더구나 이재명식 코로나 대처 방식은 매표행위나 다름없는 잘못된 정책입니다.
가장 큰 피해계층에 집중적으로 손실 보상을 하는 것이 사회적 정의에 맞는 올바른 방향 입니다.",1.1K,83,62
"국제공항이 들어오면 공항 주변에 첨단 산업이 몰리게 되고 지역 경제가 폭발적으로 성장하게 됩니다.
제가 내세운 4대 관문공항론도 바로 그 점에 있고 그래야만 첨단 산업시대에  국토균형 발전도 이룰수가 있습니다.
부산의 경우는 1.2차 산업의 제품들은 대부분 부산항을 통해서 수출하고 있고
인천공항을 통해 나가던 4차산업 제품과 첨단산업 제품들은 가덕도 국제공항을 통해 수출을 할수 있게 되기 때문에 
부산이 명실상부한 동북아시아의 물류 거점이 될수 있습니다.
일부에서 말하는 공항 하나가 부산경제를 살릴수 있나라는 공항폄하론은 부산 시민들의 열망을 무시하는 단견에 불과하고
지역 균형발전이라는 국가적 명제에도 맞지 않는 몽니 입니다.
화두라도 선점하는 것이 야당의 최상의 전략 입니다.",896,50,42
"야권 서울시장 후보는 결국 될 사람 밀어 주는 형국이 될겁니다. 
제1 야당 후보가 되면 좋겠지만 그렇지 못 하다면 제2 야당 후보가 되어도 문정권 심판론은 그대로 작동 한 것이 되고
야권이 힘을 합쳐 폭정종식에 본격적으로 나설 중요한 출발점이 될테니까요.
야권은 후보들끼리 서로 비방할 것이 아니라
서울시장 선거판을 야당판으로 만들기 위해 건강한 정책 경쟁을 해 주시기 바랍니다.
제1 야당이 지도부까지 나서서 제2 야당을 핍박하는 모습은 바람직스럽지 않습니다.",1K,36,29
"트럼프의 몽니 정치가 허무하게 끝이 났습니다.
신임 대통령 바이든의 취임식에 불참하는 마지막 몽니를 부리고 
측근들을 무더기 사면한후 셀프 환송식 하고 핵가방까지 들고 백악관을 나갔습니다.
문정권과 색깔은 달랐지만 외교에 무지했던 트럼프는 
대북정책 만큼은 문정권과 한몸이 되어 김정은의 위장평화 회담에 4년 내내 놀아 났고
결과적으로 우방국인 한국의 지방선거에도 깊숙히 개입하는 어리석음을 저질렀습니다.
노인의 몽니 정치는 말년을 비참하게 한다는 것을 트럼프의 교훈에서도 우리는 여실히 볼수가 있습니다.
이제 그에게 남은 것은 그의 奇行과 不正에 대한 뉴욕주 검찰의 단죄 뿐일  것입니다.
그래서 권력이란 허망한 모래성이라는 겁니다.",1.1K,78,36
"진중권 교수의 보수를 말하다를 읽어보니 
다음 야당의 비대위원장은 진중권 교수를 모셔와야 할것 같다.
물론 뼈아픈 지적도 있지만 
보수의 담론은 무조건 잘못된 것이고 
진보 2중대로 따라 가는 것이 시대 정신이라고 한다.
새겨 들을 것은 새겨 듣겠지만 
나만 옳고 보수.진보 다 틀렸다는 지적 자만심 만큼은 참 대단 하신 분이다.",1.1K,46,30
"2004.4. 노무현 전대통령 탄핵때 총선을 기점으로 3선이 된 나는 
그때부터 비로소 검사정치를 청산하고 정치인 정치를 새로 시작 했습니다.
노무현 전대통령 시절부터 촉발된 좌파.우파 진영 정치는 해방직후 좌익.우익 대립에 버금갈 정도로 극심한 대립 양상을 보였고
그 여파는 문재인 정권에 와서 지금 절정을 이루고 있습니다.
오로지 진영논리만 판치는 한국 정치판이 되어 버렸지요.
그래서 2004.6.부터 숙고 끝에 진영논리에 매몰되지 않고 헌법 제46조 제2항에 따라 
좌우를 떠나 국익(國益)우선 정치를 해보기로 했습니다.
모든 정책이나 정치적 판단은 國益(national profit)또는 국민의 이익(people profit)에 두는 國益 우선 정치를 해보기로 한 것입니다.
그래서 2006.전형적인 좌파 법안인 國籍法도 통과 시키고 
경제계의 비난 속에서도 2009. 반값 아파트 법안을 통과 시킨 겁니다.
아울러 2010.에는 대기업이 중소기업의 기술을 침탈할 때는 징벌적 손해배상 제도를 처음 도입해 보기도 했습니다.
오로지 진영 논리만이 판치는 한국 정치판에서 
좌우를 뛰어 넘는 국익우선 정치는 트럼프의 아메리카 퍼스트와 유사하긴 하지만
오히려 좌우를 통합하고 명분이 아닌 실리정치를 할수 있는 좋은 계기가 될수 있어서 
나는 계속 그 노선으로 가기로 했습니다.
여의도 정치판도 이제 진영논리를 벗어나 헌법정신에 따라 나라와 국민을 위한 國益 우선 정치로 갔으면 참 좋겠습니다.",1.2K,36,44
"오늘 문대통령 신년 인터뷰를 보고
이재용 재구속 이유를 보고
더 이상 할 말이 없다.
한국 주류라고 자처하던 사람들이 방조해서 만든 탄핵 대통령인데
자업자득이라고 생각 할수 밖에 
더 이상 할 말이 없다.",1.6K,63,46
"몇가지 단상
1.오세훈 전 서울시장이 지난번 조건부 출마를 한 것은 
본인이 차 버린 서울시장 자리를 다시 출마 하는 명분을 안철수 후보에게서 찾은 묘수중 묘수라고 할수 있습니다.
그런데 오늘 정식 출마를 하니 국민의힘 후보들이 다투어 오세훈 후보를 비난 했습니다.
오세훈 후보가 국민의힘 후보 중에서는 쎄긴 제일 쎈 모양 입니다.
2. 김종인 위원장의 3자 필승론은 87년 DJ의 4자 필승론을 연상 시키는 시대에 동떨어진 아전인수격 주장이라고 보여 집니다.
3자 필승론이 아니라 3자 필패론에 불과 하지요.
4자 필승론을 내세운 DJ는 그때 3등을 했습니다.
3.안철수 후보가 이번에도 맥없이 철수 한다면 이젠 영원히 정계에서 철수 할수 밖에 없을 겁니다.
4.야권후보 빅쓰리가 아름다운 단일화를 한다면 누가 후보가 되더라도 서울시장은 야권후보가 될 것이고
나머지 두분은 승자와 똑같이 정권 교체의 도약대를 만들어준 아름다운 희생이 될 겁니다.",1.2K,57,41
"오늘 오세훈 전 서울시장이 출마 선언을 함으로써 빅쓰리의 서울시장 출마가 완성 되었습니다.
야권의 중심인 국민의 힘에서 오세훈,나경원 후보가 나오고
또다른 야권의 한축인 국민의 당에서 안철수 후보가 나온 이번 서울시장 보궐선거는 
정권교체의 시금석이 되는 중요한 선거 입니다.
부디 아름다운 경쟁을 하여 한사람의 야권 단일후보로 정권교체의 첫 걸음을 딛게 하기를 기대 합니다.
김종인 위원장 께서도  야권의 큰 어른으로서 빅쓰리를 모두 포용하여 서울시장 탈환에 집중해 주시기를 부탁 드립니다.
이젠 사감(私感)을 접을 때입니다.
폭정종식의 대의를 중심으로 뭉칠 때입니다.",1.6K,54,54
"사면(赦免)은 군주의 恩赦權에서 유래 합니다.
죄진자를 군주의 은혜로 풀어 주는 것을 사면이라고 합니다.
두분 다 죄가 없는 정치재판의 희생양인데 죄가 있다는 것을 전제로 사면을 요구 하는 것은 자가 당착이 아닌가요?
두 전직 대통령을 사면 요구 할것이 아니라 비상시국연대의 선언대로 석방 요구를 하는 것이 도리에 맞고 이치에 맞는 주장 입니다.
박근혜 전 대통령은 정치 재판의 희생양 이고 
이명박 전 대통령은 사감에 찬 정치보복의 희생양이지요.
그러나 이 시점에 우리가 해야 할 일은 과거에 얽메여 또다시 분열할 때가 아니라는 것을 명심해야 합니다.
모두 하나가 되어야 패악 정권을 이길수 있고 두분의 석방도 가능 할 겁니다.",1.3K,62,66
"새해부터는  몽니 정치에 휩쓸리지 않고  
야당이 외면하고 있는 문정권 폭정종식 장외투쟁 국민대회에 주력하고
서울.부산 시장선거의 야권 승리와
문정권 이후 대한민국의 정상화 담론  찾기에만 전념 하겠습니다.
꿈꾸는 대한민국을 만드는데 역점을 두겠습니다.",1K,74,20
"대한민국 정치사에서 가장 화려 했던 정치시대는 소위 3金 시대 였습니다.
그 3金시대의 절정기에 정치에 입문했던 나는 
YS에게는 정직을, DJ에게는 관용을,
JP에게는 혜안을 보았습니다.
세분중 두분은 대통령을 지내셨지만 
JP만 영원한 2인자로 정치는 허업(虛業)이라는 말씀을 남기고 떠났습니다.
여유와 낭만 그리고 혜안의 정치인 JP도 
말년에는 노인의 몽니에 사로 잡혀 결국에는 아름답지 못한 은퇴를 한 일이 있었습니다.
안타까운 일이었지만 그래도 나는 JP를 존경 합니다.
말년의 몽니 정치는 본인의 평생 업적을 훼손할 뿐만 아니라
당도 나라도 어렵게 만듭니다.
나이가 들어 가면서 가장 경계 해야 할 것은 바로 몽니 정치 입니다.",1.2K,49,31
"평생을 낭중지추(囊中之錐)의 삶을 살고자 했는데 
금년 부터는 난득호도(難得糊塗)의 삶을 살아야 한다고 요구를 하니 연초부터 참 난감 합니다.
그러나 안철수 대표를 보니 그 말도 일리가 있다고 보여 집니다.
빈구석이 있어야 사람이 몰려 든다는 것은 YS를 봐도 정치적으로 증명이 되었으니까요.
아무튼 새해 복많이 받으십시오.",1K,80,33
"1월 7일 목요일 14시 부터 15시 30.까지 생방송으로 펜엔 마이크 김장겸 앵커와 펜엔마이크,TV홍카 콜라 합동 라이브로 신년 대담을 합니다.
김장겸 앵커와 정치버스킹 형식으로 대본 없이 진행하는 펜엔마이크,TV홍카콜라의 합동 방송을 많이 시청해 주시고 실시간 질문도 해주시면 즉석에서 답변 드리도록 하겠습니다.
이번 목요일 1월 7일 14시에 만납시다.
새해 복많이  받으십시오.",944,53,50
"코로나19가 새해에도 진정되지 않고 확산 일로에 있습니다.
그러나  문정권은 방역에도 실패하고 
백신확보도 고의인지 과실인지 가늠하기 어려우나 등한시 하고 있습니다.
그래서 코로나 퇴치 특별법을 발의 하고자 합니다.
검사,백신,치료 모두 무상으로 하고
병실은 강제 수용하되 보상하고
의료단체와는 협의제도를 상례화 하고
방역과 검사,백신확보등 직무를 유기할 때는 특수직무유기죄로 강력히 처벌조항을 두어 
국가가 국민의 생명을 책임 지고 코로나 퇴치에 적극 나서도록 제도화 할 계획입니다.
1년을 참고 기다려도 방역쇼만 하는 문정권을 이젠 더이상 믿기 어렵습니다.
그래서 코로나19 퇴치 특별법을 발의 하기로 했습니다.",1.5K,67,63
"지난 한해는 문정권의 폭정과 코로나 펜데믹으로 참으로 거칠고 힘든 한해를 보냈습니다.
올해는 그 모든 시름이 걷히고 오로지 밝은 소식만 충만한 한해가 되기를 기원 합니다.
새해 복많이 받으십시오!
새해 첫날 홍준표.이순삼 拜上",2.2K,129,51
"오늘 한해를 보내면서 어느 월간지에서 지금의 홍준표가 10년전 홍준표에게 보내는 말과 10년후 홍준표에게 보내는 말을 해보라기에
10년전 홍준표에게는  
2011.12. 한나라당 대표를 사퇴할때 그때 정계를 은퇴 했었으면 참 좋았을 것이라고 했고
10년후인 2031년 홍준표에게는 
정계 은퇴하고 남은 인생을 고향 화왕산 기슭에서 안빈낙도(安貧樂道)하는 삶을 살으라고 했습니다.
1985.1 검사로서 사회에 첫발을 내딘 이래 11년 동안은 검사와 피의자의 대립과 갈등 속에서 살았고
1996.2 정치판에 들어와서 지금까지 25년간은 여야의 대립과 갈등 속에서 살았습니다.
평생을 대립과 갈등 속에서 살아온 생활이라 그런지 
늘 긴장하고 늘 가슴 졸이고 늘 칭찬과 비난속에 살아 왔습니다.
내가 대한민국에서 해야 할일이 끝나는 그 날 
나는 비로소 그 업보(業報)에서 벗어나 자유인으로 돌아 갈수 있을 겁니다.
새해에는 칼날 위에 선 홍준표 보다는 
이젠 맘씨 좋은 푸근한 아저씨가 되기를 원합니다.
정말 그렇게 되었으면 좋겠습니다.",1.6K,76,41
"서울시장.부산시장은 성추문과  여성 문제로 역대급 추문을 일으키고 자진(自盡)하거나 사퇴 했습니다.
그 보궐선거가 문정권과 야당이 명운을 걸고 내년 4월에 치루어 집니다.
야당으로서는 최소한의 출마 자격으로 여성문제나 성추문이 없는 
반듯한 가정 생활을 한 사람이 나가야 함은 불문가지 입니다.
없는 사실도 만들어 내는 정치판인데
있는 사실을 은폐하여 저들의 먹잇감이 되는 바보같은 선거는 하지 말아야 합니다.
이 한해 가기 전에 이런 글로 마무리 하기에는 참으로 안타깝습니다만
요즘 난립한 후보들을 보니 걱정스러워 한마디 합니다.
이미지 선거는 문재인 대통령이 마지막이 되었으면 합니다.",1.4K,59,35
"TV홍카콜라 구독자가 40만명이 되었습니다.
그동안 TV 홍카콜라는 기울어진 언론 상황을 바로 잡기 위해 각고의 노력을 하였고
언론 독점 시대에서 1인 미디어 시대,정치 유튜브의 새시대를 열었다고 자부 합니다.
처음 방송을 시작한 2년전에는 정치 유튜브가 몇개가 되지 않았지만
지금은 수많은 정치 유튜브 채널이 개설되어 있고
왕성하게 활동들도 하고 있습니다.
누구나 자기 소신과 의견을 유튜브를 통해 당당하게 전개 할수 있고
그것이 국민들을 통해 세상에 전파 되도록 한 역할을 
그동안 TV홍카콜라가  충실히 수행해 왔다고 자부 합니다.
국민들의 열독율이 오히려 기성 언론,방송을 압도하는 유튜브 시대가 되다 보니 
기성 언론,방송들도 유튜브를 겸용하게 되었고
비록 유튜브 괴담이 널리 퍼지는 부작용도 속출하고 있습니다만
국민여론 수렴 기능으로서의 유튜브는 이제 부정할 수 없는 대세가 되었습니다.
앞으로도 TV홍카콜라는 국민 여론수렴 기능과
문정권의 폭정에 신음하는 국민들에게 희망의 등불이 될 것을 굳게 다짐 합니다.
한해를 보내며 국민 여러분들께 감사와 희망을 함께 보냅니다.
새해부터는 마음 좋은 아저씨가 되도록 노력 하겠습니다.",1.6K,92,29
"민중당으로 정계에 들어 왔다가
권철현의원 추천으로 내가 부산 수영에  우리당 공천을 줬더니 17대 국회의원이 되었다.
MB때 탈당하고 청와대 수석으로 실세처럼 군림 하다가
10년만에 당으로 다시 돌아와 황대표와 함께 그 좋던 총선 다 망치고 
총선 망친날 KBS 나가 유시민과 함께 한껏 놀았다.
총선 당시 수도권을 그렇게 어렵게 만들어 놓고
날 낙선 시키기 위해 대구 수성乙까지 내려 와서 대 유세를 주도 하기도 하였다.
그 좋던 총선을 망쳤으면 황대표처럼 조용히 물러나 근신 해야 함이 마땅한데도 불구하고
그런 짓을 해놓고 부산 시장 하겠다고 나섰다니 
정치가 참으로 뻔뻔 스럽다.
웬만 하면 나도 이젠 적을 만들지 말아야 하는데 
이건 아무리 생각해도 아닌것 같아 한해를 보내면서 다시 한마디 한다.
그만 해라.당을 더 망치지 말고.",1.5K,72,61
"이젠 그만 해라.
자기들 세상 만들기에 거추장스런 사람들은 수단 방법 안 가리고 쳐내기만 열중 하다가
세상은 다 망가져 간다.
그렇게 헛짓을 4년 동안 했으면 반성할 때도 되었건만
꼭 하는 짓이 민심을 거스르고  로마를 불지른 네로 폭정 같다.",1.9K,62,45
메리 크리스마스!,2K,87,26
"MB정권때 국정을 기획하고 홍보하던 실세 였던 사람이 
썰전에 나가 MB정권의 노무현 전 대통령 수사를 정치보복 이라고 규정하는 망발을 한 일이 있었는데
오히려 토론  상대방인 유시민이 
정치보복은 상대방을 해꼬지 한 일이 있어야 보복 하는데 
노무현 전 대통령은 MB를 좋아 했고 해꼬지 한 일이 없기 때문에 
MB가 노무현에 대해 정치보복  할 이유는 없었다고  바로 잡아 준 일이 있었다.
그렇지만 MB는 지금 노무현 전대통령 사건에 대한 문대통령의 정치 보복으로  감옥에 가 있는데
MB시절 실세였던 사람이 부산시장 해 보겠다고 나와서 
김종인 비대위원장의 보수정권 전직 두 대통령의 잘못을 사과 한다고 한 것을 잘했다고 부화 뇌동 하고 있다.
그 잘못의 중요한 부분을 본인이 한 것으로 스스로 인정 했다면 
자숙하고 MB 면회나 열심히 다녀야 사람의 도리가 아닌가?
정치 이전에 사람의 도리나 좀 지켰으면 한다.
정치가 뭐 길래 사람의 도리까지 저렇게 팔아야 하나?",1.4K,69,55
"다른 선진국들은 코로나 백신 확보에 전 국력을 기울이는데
문재인 정권은 코로나 공포정치로 국민들의 반정부 집회를 철저히 차단하고
코로나 경제를 핑계 삼아 사회주의 배급 경제로 경제체제를 전환 하고
일부 보도 채널은 일년내내 코로나 협박으로만 뉴스를 편성하고 있습니다.
코로나 백신 확보는 남의 나라 일로 제쳐 두고
오로지 코로나를 이용한 공포통치를 계속하기 위한 질병  통치에만 열중 하고 있습니다.
이게 5천만 국민의 생명과 재산을 지키는 대통령인지
국민들의 생명과 재산을 인질로 자기 자신의 안위만 지키는 대통령인지 분간이 되지 않습니다.
참 어이 없는 대통령인데도 여전히 관제 여론 조사는 지지율이 40%랍니다.",1.7K,81,62
"지방자치 시대가 개막된 95.7.부터 서울시장은 조순 시장을 비롯해 이른바 서울시장 깜이 되고 차세대 주자가 될수 있는 사람을 서울 시민들은 서울 시장으로 선출 해 왔습니다. 
조순,고건, 이명박,오세훈,박원순등이 그런 인물 들이었습니다.
그중 박원순 시장은 안철수후보의 협찬으로 야권 대표로 서울 시장이 되었지만 말로가 좋지 않았지요.
그런 경향으로 보면 이번 안철수 후보의 서울 시장 출마는 참으로 시의 적절한 조치라고 보여 집니다.
안후보의 서울 시장 출마는 야권을 더 큰 판으로 만들어 정권 교체를 앞당기는 결정적 계기가 될 것으로 나는 봅니다.
탄핵 이후 쪼그라들 대로 쪼그라든 야권을 반문 연대로 크게 뭉칠 계기를 마련하고
야권이 뭉쳐 서울 시정을 탈환하고 
정권 교체의 시발점으로 만들 절호의 기회를 안철수 대표가 마련 했다고 나는 판단 합니다.
안대표로서도 서울 시장이 된다면 그것을 디딤돌 삼아 
차기 대선으로 바로 도약할 기반을 마련 할수 있는 절호의 기회라고 보여 집니다.
승부사 기질없이 착하고 순하게만 보이던 안대표에게
그런 강단이 있다는 것은 참으로 대단한 변신 입니다.
축하 드립니다.",1.5K,74,47
"두가지를 추진 하면서 연말을 보내고 있습니다.
그 하나는 세번째 페이스북을 엮은 책 ""꿈꾸는 대한민국""을 연말에 출간 합니다.
꿈꾸는 로맨티스트,꿈꾸는 옵티미스트에 이어 ""꿈꾸는 대한민국""을 새로 엮어 만들었습니다.
정치일기를 쓰면서 모아둔 세번째 이야깁니다.
두번째는 문재인 폭정에 힘들어 하시는 대한민국 국민들의 현장 의견을 직접 들어본 인뎁스(INDEPTH) 보고서를 작성 하고 있습니다.
프랑스 마크롱 대통령은 대통령 후보시절에 프랑스 국민 1만 5천명을 면접하고 만든 인뎁스 보고서를 토대로 새로운 프랑스를 구상 했다고 합니다.
우리는 지난 석달 동안 전국 각지에서 8,000여명과 만나 그분들의 생생한 생각을 토대로 새로운 대한민국의 꿈을 찾고자 합니다.
갑자기 찾아온 강추위에 국민들의 마음이 얼어 붙은 만큼 제 마음도 얼어 붙었지만
이 또한 지나가고 반드시 봄은 오고야 맙니다.
겨울이 깊어 질수록 봄은 가까워 지는 것이 자연의 섭리 입니다.",1.1K,42,47
"폭정 종식을 위한 비상시국연대는 문재인 폭정을 타도 하기 위한 제정당 사회 단체 연석회의 입니다.
총선 참패후 새로 들어선 김종인 비대위 체제가 지난 6개월 동안 갈 길을 잃고  민주당 2중대로 전락하는 것을 보고 더이상 좌시 할수가 없어 
문정권의 폭정 종식을  위해 제정당과 40여개  사회단체가 함께 모여 대정부투쟁을 하기로 한  반문재인 연대의 결집체가 비상시국연대 입니다.
이를 두고 일부 좌파 매체들은 극우단체니 태극기 세력이니 하고 폄하를 하고 있지만
도대체 대한민국에 전체주의를 지향하는 극우 세력이 단 한명이라도 있긴 합니까?
극우의 개념도 모르는 좌파 매체들의 프레임 덧 씌우기일 뿐입니다.
지금 대한민국에는 극좌 세력은 있어도 극우 세력은 단 한명도 없습니다.
앞으로 비상시국연대는 연말까지 체제를 정비 하고 신년부터는 전국을 순회하며 가열찬 대정부 투쟁을 할 것입니다.
우리 모두 참여하여 국민의 이름으로 문정권 폭정을 종식 시킵시다.",1.4K,59,56
