post,like_count,comment_count,share_count
"< 부처님의 가피(加被)가 내리기를  합장합니다 >
부처님오신날에 조계사 봉축 법요식에 다녀왔습니다.
""중생을 다 건지오리다.""
사홍서원의 첫 구절처럼 부처님의 가피가 어려움을 겪고 계신 모든 중생들께 내리기를 합장합니다.
부처님은 생로병사라는 존재의 고통을 끊는 팔정도(八正道)의 가르침을 주셨습니다.
우리 정치가 正道를 걸어 이 나라와 국민을 구하는 역할을 다할 수 있도록 다짐합니다.
부처님의 자비와 광명이 늘 여러분과 함께 하기를 합장합니다.
#유승민
#부처님오신날",408,22,10
"< ""돈 준다고 표 안준다""는 20대의 거침없는 하이킥 >
20대 청년들이 민주당 지도부에게 한 말들이 참 신선하다.
""청년들은 돈 주는 공약에 속아서 표를 주지 않는다.""
""청년들은 정의와 공정을 중시한다.""
민주당 대선후보들이 1억원, 3,000만원, 1,000만원을 주겠다고 퍼주기 공약을 남발하는 데 대해 청년들이 거침없는 하이킥을 날린 것이다.
청년들이 진정 원하는 것은 열심히 노력하면 일자리를 구할 수 있고, 위험한 코인투자를 안해도 성실하게 저축하면 내집마련의 꿈을 꿀 수 있는 세상이다.
조국의 딸이 아니더라도 누구에게나 입시와 취업에서 공정하고 평등한 기회가 보장되는 세상이다.
이 당연하고 당당한 청년들의 외침에 대해 우리 정치는 희망을 줄 수 있어야 한다.
세금으로 단기알바를 만들 게 아니라 경제를 성장시켜 좋은 일자리를 만들어야 한다.
공공부문 81만개 일자리가 아니라 디지털 혁신인재 100만명을 양성해야 경제가 성장한다.
역대 어느 정부도 제대로 못한 노동개혁, 규제개혁, 교육개혁, 복지개혁으로 성장과 복지가 함께 가는 지속가능한 발전을 이뤄내야 한다.
조국 딸, 인천공항공사 비정규직, 여자아이스하키 국가대표, LH직원 땅투기 등 불공정 불평등부터 당장 없애야 한다.
기회의 평등, 조건의 평등을 보장해서 누구든 동일한 출발선에 서서 경쟁하도록 만들어야 한다.
악성 포퓰리즘을 단호히 배격하는 청년들에게서 나는 새로운 희망을 본다.
저런 생각을 가진 청년들이라면 올바른 개혁으로 더 나은 세상을 열어가는 정치가 가능하리라는 희망을 발견한다.
청년들의 거침없는 하이킥이 이 나라를 살리는 에너지가 될 것이다.
#유승민
#20대청년
#민주당
#돈준다고_표안준다
#거침없는_하이킥
#악성포퓰리즘
#디지털혁신인재100만명
#공정과정의
#기회의평등
#조건의평등",542,52,15
"< 5.18 영령들의 명복을 빕니다 >
내일은 5.18 민주화운동 41주년입니다.
오늘 광주에 다녀왔습니다.
희생자들의 명복을 빕니다.
상처와 아픔 속에 살아오신 유가족 분들께 따뜻한 위로를 드립니다.
5.18의 정신은 민주와 공화입니다.
불의에 굴종하지 않고 국민이 주인이 되고 인간의 존엄을 지키는 정의로운 나라를 만드는 것이 5.18 영령들이 만들고자 했던 세상입니다.
그 숭고한 뜻은 6월 민주항쟁과 촛불시위로 면면히 이어져 왔습니다.
이 역사는 위정자들에게 국민이 부여한 권력을 오로지 나라의 발전과 국민을 위해 쓰라는 교훈을 남겼습니다.
따라서 민주와 공화의 헌법가치를 지키지 못한 문재인 정권은 5.18의 영령들 앞에 반성해야 합니다.
평생 민주화 운동을 했다는 사람들이 권력에 취해 민주주의를 크게 후퇴시킨 점에 대해 참회해야 합니다.
우리 역사의 소중한 교훈들은 그 누구의 전유물이 아니라 위대한 국민의 몫입니다.
41년전 자유와 정의를 외치던 그 함성이 들리는 듯합니다.
이제 진정한 민주공화국, 세계 속에 우뚝 서는 선진국을 만드는 것은 살아남은 우리들의 임무입니다.
#518민주화운동
#국립518민주묘지
#518의정신
#민주와공화
#유승민",557,64,32
"< TV조선 ‘강적들’ 본방송·재방송 안내 >
며칠전 촬영한 TV조선 ‘강적들’이 오늘(15일) 밤 9시에 방송됩니다. 재방송 일정과 함께 예고편 영상을 올려드립니다. 
[ 재방송 일정 ]
   - 16일(일) 오후 3시 20분
   - 17일(월) 오전 11시 30분
많은 관심과 시청 부탁드립니다. ^^",155,30,5
"< 광주 방문 일정 안내 >
5.18 민주화운동 41주년을 하루 앞둔 5월 17일(월) 광주를 방문합니다. 
오전에는 광주시의회 기자실에서 기자간담회를 갖고, 오후에는 국립 5.18민주묘지에서 참배할 예정임을 알려드립니다.
[ 일정 ]
 - 날짜 : 2021. 5. 17(월)
    · 11:00 ~ 12:00 기자간담회(광주시의회 기자실)
    · 13:30 ~ 14:00 국립 5.18민주묘지 참배
    · 15:00 ~ 15:50 광주·전남 당협위원장 간담회(광주시당) *언론비공개",401,28,7
"< 무정부상태의 암호화폐 시장, 건전성 규제를 도입해서 투자자를 보호하라 >
2017년 말 비트코인 폭락 사태로 문제가 불거졌을 당시, 국회 기재위에서 나는 정부에게 대책을 세울 것을 요구했다.
당시에는 가상(암호)화폐에 대한 주무부처도 없었고, 법무부 장관이 거래소 폐쇄와 거래금지를 위해 법을 만들겠다고 공언하는 황당한 일까지 있었다.
문재인 정부가 가상화폐에 대해 아무런 대책 없이 손을 놓고 4년을 허비한 사이에 가상화폐 시장은 하루 거래량이 30조원에 이르고 2030세대 뿐만 아니라 40~60세대까지 뛰어들고 있다.
누가 어떤 자격을 갖추고 거래소를 운영하는지, 거래소에서는 과연 투명하고 공정한 거래가 이루어지는지 아무도 모르는 위험한 상황이 계속되고 있다.
가상화폐를 악용해서 사기, 횡령, 가격조작, 먹튀, 불법자금세탁, 불법해외반출 등이 이루어져도 정부는 아무런 제재를 가할 수 없고 투자자 보호는 할 수조차 없는 '무정부' 상태다.
금융시장의 건전성 규제(prudential regulations)는 투자자나 예금주를 보호하고 시장의 공정한 거래를 위해 필요한 규제다.
제대로 된 기준도 규제도 없어 더 큰 피해가 나오기 전에 투자자 보호를 위한 건전성 규제를 도입해야 한다.
어떻게 규제할 것인가에 대한 모범답안도 없는 답답한 상황이다.
그러나 가상화폐에 대한 규제를 도입한 미국, 일본 등 선진국의 앞선 경험을 길잡이로 참고삼아 건전성 규제를 도입해야 한다.
가상화폐를 어떤 금융상품으로 인정하고 어떤 법의 규제를 적용할 것인지 규정하고, 거래소에 대한 최소한의 규제와 투자자 보호를 위한 법적 장치들을 도입해야 한다.
'세금 부과'를 논하기에 앞서 투자자 보호를 위한 건전성 규제 도입이 최우선 과제다.
#유승민
#가상화폐
#암호화폐
#거래소
#건전성규제
#투자자보호",275,15,16
"< TV조선 ‘강적들’ 방송 안내 >
오늘 TV조선 ‘강적들’ 녹화가 있었습니다. 
최근 문재인 대통령의 취임 4주년 기자회견 및 現정부 지난 4년의 난맥상을 진중권 교수님을 비롯한 패널 분들과 함께 되짚어 보았습니다. 
오늘 촬영한 ‘강적들’ 본방송은 5월 15일(토) 밤 9시에 방송됩니다.
- 본방송 : 5월 15일(토)  21:00 ~
- 채널 : TV조선
많은 관심과 본방사수! 부탁드립니다.",301,15,12
"< 부동산 실패가 관료 탓? 남탓 그만두길 바란다 >
이재명 지사가 또 문비어천가를 부르며 대통령에게 아부했다.
이번에는 아부의 희생양이 '개혁에 저항한 관료들'이다.
이 정권은 지난 4년 내내 정책이 실패할 때마다 전 정권 탓을 해왔다.
4년이 지나 전 정권 탓을 하기도 민망했던지 이제는 관료 탓이다.
지난 4년간 줄줄이 실패한 부동산 대책을 관료들이 주도해서 만들었나?
명백히 틀린 말이다.
문재인 대통령과 청와대, 그리고 민주당 출신인 국토부장관과 민주당 의원들이 만든 것 아니었나?
전월세 대란을 불러온 임대차법은 지난해 총선 직후 민주당 단독으로 통과시킨 것 아니었나?
청와대 지시대로 세금과 규제 법들을 국회에서 통과시킨 것도 민주당 아니었나?
이지사는 ""관당이 나라를 통치한다... 부동산 정책이 대표적이다""라고 하며 부동산 정책실패를 개혁에 저항한 관료들 탓으로 돌렸다. 
오히려 관료들이 청와대와 민주당의 잘못된 명령에 저항 한번 못하고 시키는대로만 했던 게 문제 아니었나?
저항하는 간 큰 관료라도 있었다면 부동산 대참사는 막았을 것이다.
실패한 부동산 대책 중에 대통령과 민주당 모르게 관료들이 만든 정책이 무엇인지, 이지사는 한가지만이라도 증거를 대보라.
4년 내내 반성은 없이 남탓 하는 것은 대통령이나 이지사나 똑같다.
#유승민
#이재명지사
#부동산실패는관료탓?
#남탓은그만
#문재인대통령
#문비어천가",435,36,20
"< 국민을 못살게 괴롭혔던 문재인 대통령의 지난 4년 >
문재인 대통령의 임기 4년이 지났고 1년이 남았다.
지난 4년간 문재인 대통령의 업적은 무엇인가?
이런 질문을 받을 때마다 나는 문대통령이 잘한 일을 찾아내기 위해 최대한 객관적으로 생각해보지만 번번히 실패한다.
소득주도성장이란 허구를 좇다가 경제를 망치고 일자리는 사라졌다.
25번의 부동산 대책으로 집값과 전월세는 대통령의 말대로 ‘미쳤다.’
소득세, 법인세, 재산세 등 세금은 죄다 올랐다.
소위 ‘진보’라더니 양극화와 불평등은 더 심해졌다.
세계 꼴찌 출산율은 포기했고, 자살율은 사상 최고다.
박근혜 정부는 미래를 위해 공무원연금개혁을 단행했고 미완의 개혁이지만 노동개혁을 시도했다.
그런데 문재인 정부는 미래를 준비하는 개혁을 한 게 있는가.
비핵화는 커녕 북의 핵미사일로 대한민국은 절멸(絶滅)의 위기에 처했다.
국군은 참모총장부터 군기가 빠져 나라를 지킬 정신전력조차 안보인다.
북한과 중국의 비위를 맞추느라 한미동맹은 연합훈련도 못한 채 뿌리부터 흔들리고 있다.
법원, 검찰, 경찰, 방송은 권력의 시녀로 전락했다.
이 정권이 4년간 열심히 한 것이라고는 적폐청산의 구호 아래 정치보복 뿐이었다.
그러면서 그들 스스로 괴물같은 ‘적폐’가 되었다. 
남은 1년, 솔직히 기대는 없다.
그러나 최소한 해야 할 일들이 있다.
대통령이 수없이 약속한 대로 백신을 확보해서 11월까지는 집단면역을 해야 한다.
집단면역이 경제를 살리는 길이다.
그리고 수도권 주택공급을 추진해서 부동산 시장을 안정시켜야 한다.
실패한 대북정책에 매달리지 말고, 바이든 미국 대통령과의 정상회담에서 동맹의 신뢰부터 회복해야 한다.
정권연장을 위한 꼼수는 사양한다.
이 정부가 대한민국 역사에 어떻게 기록될 것인지, 독선과 오만을 버리고 역사 앞에 겸허한 자세로 남은 1년을 마무리해야 할 것이다.
#유승민
#문재인대통령
#취임4주년",557,37,23
"< 세상의 모든 어머니, 아버지의 희생과 사랑에 감사드립니다 >
어버이날입니다.
코로나 때문에 요양병원에 계시는 어머니의 손도 못 잡아보고 카네이션을 유리창에 대고 있는 딸의 사진을 보고 가슴이 아팠습니다.
한강에서 아들을 잃고, 평택항에서 아들을 잃은 엄마 아빠에게 어버이날은 얼마나 찢어지는 슬픔의 시간일런지요.
말로 다할 수 없는 슬픔 속에 계실 부모님들께 위로의 말씀을 드립니다.
어버이의 희생과 사랑처럼 절대적이고 조건없는 숭고함은 이 세상에 또 없을 겁니다.
'내리사랑'이라지만, 어머니 아버지가 살아계시면 낳아주시고 길러주셔서 감사하다고, 멀리 떠나셨다면 살아 생전에 더 잘해드리지 못해 죄송하다고, 그치만 많이 사랑한다고 말씀드리는 하루가 되길 바랍니다.
세상의 모든 어머니 아버지께 진심으로 감사드리고, 사랑한다는 말씀을 드립니다.
#어버이날
#유승민",372,37,8
"< 모든 어린이들의 행복을 빕니다 >
어린이날을 맞아 모든 어린이들의 행복을 빕니다.
코로나로 바깥 활동이 자유롭지 못해도 오늘 하루만큼은 우리 어린이들 모두가 마음껏 웃으며 즐겁고 행복한 날이기를 바랍니다.
'어린이'는 독립된 인격을 가진 사회 구성원으로 아이들을 대해야 한다는 존중의 의미로 시작된 말이라고 합니다.
때로 어른들의 잘못으로 어린이들이 겪는 불행한 일들을 접할 때마다 얼마나 가슴이 아픈지 모릅니다. 
우리 '어린이'들이 더 이상 아픔과 슬픔을 겪지 않도록 더 안전하고 따뜻한 세상을 만들기 위해 힘쓰겠습니다.
날로 푸르름이 더해가는 오월의 나무들처럼, 우리 어린이들 모두 씩씩하고 밝게 커주길 소망합니다.
#유승민
#어린이날",328,9,10
"< 국민의힘 '명불허전 보수다' 특강 >
5월 6일(목) 국민의힘 초선 공부모임인  '명불허전 보수다'에서 '국민 신뢰를 얻기 위한 당 개혁'이라는 주제로 강의합니다. 
본 강의는 유튜브 라이브로 시청하실 수 있습니다. 유튜브 검색창에  '국회대학교' 또는  '시사포커스TV' 채널을 검색해 주시기 바랍니다. 자세한 내용은 아래와 같습니다. 
 - 일시 : 5월 6일(목) 오전 7시 30분~9시 
 - 진행 : 30분 강의, 60분 토론(전체공개)
 - 주제 : 국민 신뢰를 얻기 위한 당 개혁
 - 유튜브 라이브 : '국회대학교' 또는 '시사포커스TV' 채널
이른 시간이지만 여러분들의 많은 관심과 시청 부탁드립니다.",249,13,10
"< ""개혁 안하면 망한다"" ... 디지털혁신인재 100만 양병이 대한민국을 살리는 길이다 >
노무현 정부의 과학기술수석을 지낸 김태유 교수께서 다산 정약용을 인용하면서 개혁의 절박함을 주장했다.
철학자 최진석 교수도 <탁월한 사유의 시선>에서 똑같은 구절을 강조했다.
다산의 말씀은 절절하다:
""나의 낡은 나라를 새롭게 하겠다... 이 나라는 털끝 하나라도 병들지 않은 것이 없다. 지금 당장 개혁하지 않으면 나라가 망하고 나서야 그칠 것이다.
新我之舊邦... 蓋一毛一髮 無非病耳 及今不改 其必亡國而後己""
그럼 대한민국이 살기 위해 당장 개혁할 것은 과연 무엇인가?
나는 '디지털혁신인재 100만 양병'이 그 해답이라고 확신한다.
4차 산업혁명 시대에 우리가 앞서가는 길은 인재뿐이다.
디지털혁신인재 100만명을 양성하는 것이 다음 정부의 국가전략이 되어야 한다.
개발자, AI와 빅데이터, 블록체인에서부터 반도체, 휴대폰, 전기차까지, 혁신인재만이 우리 경제를 다시 성장의 길로 인도할 것이다.
경제가 성장해야 일자리와 소득이 생기고, 양극화와 저출산 문제도 해결할 수 있다.
""최고의 복지는 일자리""라는 진리를 잊어선 안된다.
국민세금으로 공무원을 늘리고 공공부문 일자리 81만개를 늘리는 문재인식 해법은 혁신을 가로막고 나라를 망치는 길이다.
기본소득이나 청년에게 1억원씩 주는 퍼주기 포퓰리즘으로는 나라를 살릴 수 없다.
혁신인재 100만명 양성을 위해 정부와 대학, 연구소, 기업이 모두 나서야 한다.
교육개혁, 노동개혁, 규제개혁, 복지개혁이 모두 이 목표를 향해 나아가야 한다.
청년일자리 문제의 해결책도 여기에서 찾아야 한다.
소득주도성장, 기본소득, 1인당 1억원 등 민주당의 악성 포퓰리즘에 맞서 우리 야당이 개혁의 정론을 펼 때 국민의 지지를 받게 될 것이다.
#유승민
#디지털혁신인재100만양병론
#다산정약용
#경세유표
#개혁안하면망한다
#김태유교수
#최진석교수",330,40,21
"< ""기본소득은 불공정하다"" 이것이 토론의 핵심입니다. >
재산비례벌금이 '공정한 벌금'이라는 이재명 지사의 주장에 대해, 저는 ""이지사가 기본소득이 공정하지 않음을 고백했다""고 했습니다.
저의 지적에 대해 이지사는 제대로 된 답변을 내놓는 대신, ""초등학생도 납득 못할 궤변, 초보적 오류, 실력 없이, 손님실수정치..."" 등 감정 섞인 험악한 비난을 퍼부었습니다.
'건설적 논쟁이 오가는 품격있는 정치'를 말하는 분이 왜 논리적이고 상식적인 답변은 못하고 감정적인 동문서답을 하는지 어이가 없군요.
이지사에게 그런 품격을 기대하는 건 무리인가요.
저는 이지사의 기본소득을 누차 비판해왔습니다.
제 비판의 핵심은 ""소득이 많든 적든, 재산이 많든 적든, 똑같은 돈을 나눠주는 기본소득은 불공정하고 反서민적""이라는 것입니다.
부자나 고소득층에게 줄 돈을 저소득층, 서민들에게 더 드리는 정책이 따뜻하고 정의로운 공동체를 위한 공정한 해법이라는 것이 제 생각입니다.
제가 이지사에게 묻는 질문은;
""이지사는 기본소득이 공정하고 서민을 위하는 정책이라고 생각합니까?""
이것뿐입니다.
이지사는 이 질문에 대해 여태 한번도 분명한 답을 한 적이 없습니다.
이 질문에 대한 답을 듣고 싶습니다.
이 기회에 우리는 ""과연 무엇이 평등, 공정, 정의인가""를 생각해봅시다.
'결과의 평등'은 아마 이지사도 동의하지 않을 것입니다.
'기회의 평등'과 '조건의 평등'이 보장될 때 공정과 정의가 살아나게 됩니다.
국민들의 소득과 재산은 천차만별입니다.
소득과 재산이 불평등한데 모두에게 1/n씩 똑같이 나눠주는 이지사의 기본소득은 '기회의 평등' '조건의 평등'과 거리가 멀고, 따라서 공정하지 않습니다.
ps. 
'기회의 평등, 조건의 평등'에 대해서는, 마이클 샌델 교수의 최근 책, <공정하다는 착각, The Tyranny of Merit>을 읽어보기 바랍니다.
#유승민
#이재명
#기본소득
#재산비례벌금
#공정벌금
#기회의평등
#조건의평등
#공정하다는착각
#마이클샌델",433,71,23
"< 일자리가 간절한 노동절 >
노동절에 일자리와 노동의 의미를 다시 생각합니다.
사람에게 노동은 생계의 수단인 동시에 삶 그 자체입니다.
우리는 노동을 통해 먹고 살지만 인생의 행복과 좌절을 겪기도 합니다.
우리 헌법이 인간의 존엄과 가치, 행복할 권리, 인간다운 생활을 할 권리, 차별의 금지를 보장한 것도 노동의 현장에 적용되어야 할 원칙이자 가치입니다.
그런 의미에서 코로나 위기 속의 노동절을 맞아 저는 실업의 고통, 그리고 대기업과 중소기업, 정규직과 비정규직 노동시장의 이중구조에 존재하는 차별에 대해 생각합니다.
문재인 정부의 소득주도성장이 초래한 일자리 부족 문제, 대기업 노동조합에 끌려다니느라 실종된 노동개혁은 차별과 양극화의 문제를 더 악화시켜 놓았습니다.
코로나 위기 속에서 어떻게 일자리를 만들어내느냐, 차별을 어떻게 줄이느냐, 이것이 대다수 국민들이 인간답게 살도록 만드는 노동정책이 되어야 합니다.
우리 경제를 다시 성장의 길로 가도록 만들어 일자리를 지키고, 노동의 차별을 해결하는 노동개혁에 나서는 것만이 새로운 희망이 될 것입니다.
#유승민
#노동절
#일자리
#차별
#인간의존엄과가치",300,15,12
"<대구 TBC NEWS ‘금요人터뷰’안내>
대구 TBC NEWS  '금요人터뷰'에 출연합니다.
 자세한 방송시간을 안내해 드립니다.… See More",195,30,10
"< '기본소득은 공정하지 않다'고 고백한 이재명 지사의 '공정벌금' >
이재명 지사의 기본소득은 부자나 가난한 사람이나 똑같은 돈을 주자는 것이다.
재산이나 소득에 관계없이 똑같이 주는 기본소득은 경제적 불평등을 해소하지 못하는, 불공정하고 反서민적 정책이라고 나는 누차 비판해왔다.
그런데 이지사는 '재산비례벌금제' 도입을 주장했다.
똑같은 죄를 짓더라도 재산에 따라 벌금에 차등을 두는 것이 공정한 '공정벌금'이라는 것이다.
소득세, 법인세, 재산세, 종부세 등 세금을 정할 때 소득이나 재산에 따라 차등을 두는 것을 우리는 당연하게 생각한다.
심지어 누진세는 소득, 재산이 많을수록 세금을 더 내도록 한다.
이렇게 하는 것이 재분배에 도움이 되는 조세정의이고 공정이라고 우리는 믿고 있다.
세금이나 벌금을 소득, 재산에 따라 차등을 두는 것과 똑같은 이치로, 정부가 돈을 줄 때는 당연히 가난한 서민에게 더 드려야 한다.
그런데 왜 기본소득은 똑같이 나눠주나.
이것만 보더라도 이지사의 주장은 앞뒤가 맞지 않다.
그러니 기본소득은 서민을 위한 것이 아니고 공정하지 못한 것이다.
이지사의 공정벌금은 본인의 기본소득이 공정하지 않다는 고백이다.
#유승민
#이재명지사
#기본소득
#공정벌금
#재산비례벌금",442,95,30
"< 정진석 추기경님의 평안한 안식을 위해 기도합니다 >
정진석 추기경님의 선종을 애도하며, 영원하고 평안한 안식을 위해 기도합니다.
추기경님께서는 격동의 세월을 살아오신 한국 천주교의 산증인이셨습니다.
일평생을 따뜻함을 실천하며 사셨고, 마지막까지 가난한 이웃을 위해 가진 모든 것을 내어주셨습니다.
추기경님의 헌신과 희생, 사랑과 봉사 정신은 우리 국민들에게 큰 가르침이자 귀감이 될 것입니다.
‘육체적으로나, 정신적으로나 힘겹게 사는 사람들에게 조그만 위로가 되는 사람이고 싶다’는 추기경님의 말씀을 가슴 깊이 기억하겠습니다.
추기경님의 남기신 뜻을 함께 받들고 지켜 나가도록 더 노력하겠습니다.
#정진석추기경님선종
#평안한안식을기도합니다
#유승민",378,13,9
"< 4.19 혁명 기념일에 문재인 정권은 反민주 폭정을 반성해야 합니다  >
4.19 혁명 61주년입니다.
우리 헌법 전문은 ""불의에 항거한 4.19 민주이념""이라고 썼습니다.
즉, 민주공화국과 주권재민을 규정한 헌법 제1조가 4.19 혁명의 이념이라는 뜻입니다.
1960년 2.28 대구민주운동, 3.15 마산의거에 이어 4.19 혁명은 모두 반독재 민주주의라는 대의를 위해 시민과 학생들이 피를 흘렸던 희생의 역사입니다.
이 선배님들의 고귀한 희생 덕분에 오늘의 민주주의가 가능했음을 잊지 말아야 합니다.
4.19 혁명의 날에 문재인 정권은 지난 4년간 민주주의를 후퇴시킨 자신들의 폭정에 대해 진심으로 반성해야 합니다.
특히 민주화 운동을 자신의 전유물처럼 독점하며 민주주의를 팔아온 586 세력들은 민주주의를 후퇴시킨 죄에 상응하는 벌을 받아야 합니다.
""문재인 정권은 밥그릇 공동체""라는 강준만 교수의 지적처럼 이 정권은 맹목적 당파성에 빠진 가짜 진보로서 민주주의가 아니라 배타적 부족주의에 불과했음이 만천하에 드러났습니다.
그들은 2016년 겨울 촛불시위에서 타오른 시민들의 염원을 저버린 것입니다.
4.19 혁명에서 스러져간 민주투사들께서 만들고 싶었던 진정한 민주공화국을 생각하며 오늘의 정치를 혁신하겠습니다.
#유승민
#4.19혁명
#헌법제1조
#민주공화국
#2.28대구민주운동
#3.15마산의거
#강준만교수
#문재인정권
#밥그릇공동체
#부족주의",377,90,17
"< 세월호 참사 7주기, 추모의 마음 >
7년 전 세월호 참사는 사망과 실종 304명이라는 아픔을 우리 모두에게 남겼습니다.
옷깃을 여미고 희생자들의 넋을 추모합니다.
그리고 사랑하는 자식을, 가족을 가슴에 묻고 비통한 세월을 살아오신 유가족 분들께 따뜻한 위로의 손을 건네고 싶습니다.
""세월호 참사 1주기를 맞아 우리는 분열이 아니라 통합으로 가야 합니다. 온 국민이 함께 희생자를 추모하고, 생존자의 고통을 어루만져 드려야 합니다... 정치권은 세월호 참사라는 국가적 비극을 정치적으로 악용하려는 유혹에서 벗어나 통합과 치유의 길에 앞장서야 합니다.""
6년 전 4월 8일 국회 대표연설에서 세월호 인양을 촉구하면서 제가 했던 말입니다.
제가 실종자 9명 한 분 한 분의 이름을 부를 때 본회의장 방청석에는 ""피붙이의 시신이라도 찾아 유가족이 되는 게 소원""이라고 하시던 실종자 가족들, 그리고 사망자 유가족들이 눈물을 흘리셨습니다.
이 분들과 함께 울고 이 분들의 눈물을 닦아 드리는 것, 그리고 다시는 이런 비극이 일어나지 않도록 하는 것, 그것이 국가의 존재이유입니다.
온 국민의 기억과 추모 속에 304명의 넋이 평안하길 기도합니다.
#세월호참사7주기
#기억합니다
#추모합니다
#유승민
#기억의교실",916,76,44
"< 정부가 왜 존재하는가? >
이재명 지사가 ""경기도가 독자적으로 백신을 도입하고 접종하는 것을 검토 중""이라고 했다.
이지사는 그동안 문재인 정권의 K방역을 찬양해왔다. 
그런 이지사가 경기도의 독자적 백신도입을 추진한다니 국민은 대체 이게 무슨 소리인지 어리둥절할 뿐이다.
이지사의 이 한마디는 문재인 정권의 백신정책 무능과 실패를 단적으로 보여준다. 
경기도라는 광역단체가 중앙정부의 도움 없이 독자적으로 백신을 도입할 수 있다면, 도대체 문재인 정부는 그동안 무엇을 했으며, 이 정부는 왜 존재하는가?
만약 이지사가 현실적으로 불가능한 얘기를 그냥 해본 것이라면 '아니면 말고' 식의 아무말 대잔치는 국민의 지탄을 받아 마땅하다. 
어느 경우든 문재인 정권의 임기말 레임덕을 보는 것 같아 씁쓸하기 짝이 없다.
여기에다 “이름을 밝힐 수 없는 국내 한 제약사가 백신을 위탁생산하는 계약체결을 진행하고 있다”는 정부의 성급하고 불투명한 발표는 오늘 종일 주식시장의 혼란을 초래했다. 
문재인 정권의 무능과 무지가 국민의 생명과 민생을 위험에 빠트리고 온 나라를 혼란스럽게 만들고 있다.
문재인 대통령은 이미 국민들에게 다 들켜버린 ""11월 집단면역""이란 불가능한 얘기를 앵무새처럼 반복하지 말라. 
대통령은 백신확보에 총력을 다하되 국민에게 정직하게 보고하기 바란다.
#유승민
#이재명지사
#문재인대통령
#경기도백신독자도입
#아무말대잔치
#아니면말고
#11월집단면역",431,24,20
"< 2030 청년들의 목소리 >
지난 선거에서 자발적으로 유세차에 올라 마이크를 잡았던 청년들을 어젯밤 만났습니다.
이 청년들과 정치인들이 함께 뮤직비디오를 만드는 현장이었습니다.
촬영하다 잠시 쉴 때면 틈틈이 청년들과 대화를 나눴는데 그들의 절망과 분노가 가슴 깊이 와닿았습니다. 
취직 전망 때문에 컴퓨터공학과로 전과한 학생, 곧 입대를 앞둔 학생, 어렵게 일자리를 구한 청년, 졸업하고 일자리를 못 구해 괴로워하는 청년 등 사정은 각자 달랐지만, 이들의 아픔은 같았습니다. 
4년 전 대선에서 문재인 후보를 찍고는 '속았다'며 분개하는 청년도 있었습니다.
우리 당이 서울과 부산의 재보선에서 젊은이의 표에서 앞선 것은 보수정당 역사상 처음 있는 일입니다. 
감사함에 앞서 두려운 책임을 느끼고 새로운 각오를 해야 할 일입니다. 
청년, 여성, 사회적 약자의 아픔에 공감하고 이들의 어려움을 해결해주는 당이 되어야 합니다.
그러기 위해서 우리는 정치철학과 정책의 재무장을 반드시 해야 합니다. 
무엇을 먼저 해야 할지 치열하게 고민합시다. 
왜 정치를 하는지, 왜 반드시 정권을 창출해야 하는지도 자문해봐야 합니다. 
먹고 사는 문제 해결이 최우선이어야 합니다.
#유승민
#2030
#뮤직비디오",509,66,23
"< IMF의 경고... 2030에게 빚만 물려주려고 하는가? >
IMF가 우리나라의 부채폭발 위험을 경고했다. 
올해 53.2%인 GDP 대비 일반정부 부채비율이 2026년엔 70%로 치솟는다는 것이다.
IMF의 경고는 새삼스러운 게 아니다. 
국가채무의 급증과 이미 시작된 재정위기에 대해서는 그동안 수많은 경고음이 울렸으나, 문재인 정부는 ""우리의 국가재정은 건전하다""는 말만 되풀이해왔다. 
국가부채비율이 OECD 평균보다 낮으니 더 빚을 내고 펑펑 써도 된다고 했다.
이재명 지사와 민주당 의원들도 똑같은 말을 해왔다. 
기축통화국가가 아닌 우리나라는 국가재정이 위험에 빠지면 '최후의 보루'를 잃고 마는 것이다. 
24년전 우리나라가 지급불능 상태에 빠져 IMF로부터 구제금융을 받고 기업과 은행은 도산하고 수많은 실업자가 발생하고 민생과 경제가 도탄에 빠진 쓰라린 경험을 잊어선 안된다.
재정개혁과 복지개혁을 단행해서 꼭 필요한 곳에만 정부가 돈을 써야 한다. 
IMF도 권고했지만 노동개혁과 규제개혁으로 경제가 활력을 되찾도록 해야지, 돈만 푸는 단기부양책이나 선심성 정책으로는 경제를 살릴 수 없다.
문재인 정권은 ""국가재정을 최악의 상태로 악화시킨 정권""으로 역사에 기록될 것이다. 
민주당 정권이 5년 더 집권하면 2026년 부채비율은 70%보다 훨씬 더 높아질 것이 분명하다. 
집값이 천정부지로 올라 ‘영끌’해도 내집 마련을 꿈꿀 수 없는 2030 세대들에게 그들이 짊어질 빚더미만 물려주게 되는 셈이다. 
뻔히 보이는 미래의 위험에 대비하지 않고, 미래 세대의 빚이 얼마나 늘어나든 상관하지 않고 돈을 풀어 표심사기에만 급급한다면, 그건 나라도 아니다.
#유승민
#문재인대통령
#IMF의경고
#부채폭발
#국가부채비율
#국가재정
#2030
#재정개혁
#복지개혁
#노동개혁
#규제개혁",667,51,41
「마포포럼」 초청특강이 유승민TV에서 라이브로 방송 중 입니다. 많은 시청 부탁드립니다!,176,95,4
